categoria,codigo,nombre,descripcion
IR,100033,"Drop 1 core con portante de acero",""
IR,100034,"Drop 2 cores con portante de acero",""
IR,100036,"FDB CAJA EXTERIOR FTTH 2X16 CON SPLITTER 1 a 16",""
IR,100037,"FDB CAJA EXTERIOR FTTH 2X8 CON SPLITTER 1 a 8",""
IR,100038,"Fibra Optica ADSS monomodo 12 hilos aereo Furukawa",""
IR,100039,"Fibra Optica ADSS monomodo 24 hilos aereo Furukawa",""
IR,100040,"Fibra Optica ADSS monomodo 4 hilos aereo Furukawa",""
IR,100041,"Fibra Optica ADSS monomodo 48 hilos aereo Furukawa",""
IR,100042,"Fibra Optica ADSS monomodo 8 hilos aereo Furukawa",""
IR,100043,"Fibra Optica ADSS monomodo 96 hilos aereo Furukawa",""
IR,100058,"Pigtail Fibra Optica 2 Mts 900 Micrones Sc/apc Monomodo",""
IR,100061,"Poste de Eucaliptos Impregnados con CCA de 7,50 mts. cima 12/14",""
IR,100062,"Poste de Eucaliptos Impregnados con CCA de 9 mts. Reforzado",""
IR,100067,"ROSETA-001 ROSETA FTTH ROSETA FO 2 PORTS INTERIOR",""
IR,100053,"Kit Puesta A Tierra Jabalina 3/8 X 1,5m + Caja + Toma Cable",""
IR,100054,"Odf Pachera Fibra Optica Conectorizada Sc/apc 48 Puertos",""
IR,100069,"Switch Wi-Fi TpLink TI Sg1008d",""
IR,100072,"UBIQUITI UNIFI FlexHD 802.11ac Wave 2 4x4 MIMO Indoor/Outdoor",""
IR,100073,"UBIQUITI UNIFI NET USG",""
IR,100074,"Zapatilla Enchufes Multiple 4 Tomas 5mts Cable",""
IR,100103,"CABLE MC-PF3-B3-4",""
IR,100108,"EXT. CABLE MCNU-GXF4-GXM4-6"," DAHUA - EXTENSION CABLE FOR HAC (6M)"
IR,100109,"EXT. CABLE MCNU-GXF4-GMX4-18"," DAHUA - EXTENSION CABLE FOR HAC (18M)"
IR,100116,"4 PON VSOL port GPON OLT V1600G0","4 PON VSOL port GPON OLT V1600G0"
IR,100117,"Bandeja deslizante 19'","Bandeja deslizante 19'"
IR,100119,"Cable Canal 40x30 (barras de 2 metros)","Cable Canal 40x30 (barras de 2 metros)"
IR,100120,"Cable Sintenax 3x2,5 x 100mts","Cable Sintenax 3x2,5 x 100mts"
IR,100121,"Cable UTP cat6  x mt","Cable UTP cat6  x mt"
IR,100124,"Canal de tensión  5 tomas 220V","Canal de tensión  5 tomas 220V"
IR,100126,"Fibra Optica ADSS monomodo 12 hilos aereo","Fibra Optica ADSS monomodo 12 hilos aereo"
IR,100131,"Kit Jabalina 5/8 X1,5m + caja + toma cable","Kit Jabalina 5/8 X1,5m + caja + toma cable"
IR,100132,"Modulo 10G Sfp Monomodo DUPLEX hasta 20km","Modulo 10G Sfp Monomodo DUPLEX hasta 20km"
IR,100133,"Modulo Sfp GPON","Modulo Sfp GPON"
IR,100134,"Odf Pachera Fibra Optica Conectorizada Sc/apc 12 Puertos","Odf Pachera Fibra Optica Conectorizada Sc/apc 12 Puertos"
IR,100139,"Roseta para RJ45","Roseta para RJ45"
IR,100140,"SPLITTER 1 a 4 CONECTORIZADO P/ RACK","SPLITTER 1 a 4 CONECTORIZADO P/ RACK"
IR,100141,"Switch -  8 Puertos Giga Administrable POE","Switch -  8 Puertos Giga Administrable POE"
IR,100142,"Switch de capa 3 para comunicación en el anillo","Switch de capa 3 para comunicación en el anillo"
IR,100143,"Switch PoE 16 puertos Gigabit administrable","Switch PoE 16 puertos Gigabit administrable"
IR,100145,"Ubiquiti UNIFI LITE  Access Point","Ubiquiti UNIFI LITE  Access Point"
IR,N060125,"CABLE USB A MINI USB x2mts NACIONAL",""
IR,I060125,"CABLE USB A MINI USB x2mts IMPORTADO",""
IR,N040409,"SPLITER DOBLE BALANCEADO R2V",""
IR,I010172,"MODULADOR FIJO X 24 - WOLCK","RECUPERADO"
IR,N010172,"MODULADOR FIJO X 24 - WOLCK-NACIONAL","RECUPERADO"
IR,N020099,"ANTENA DONGLE - ERI",""
IR,100149,"CABLE MC-AF6-AM6-18  18m","CABLE MC-AF6-AM6-18  18m"
IR,N010503,"OLT ZHONE MODEL MXK-CHASIS-819 (GPON)",""
IR,N010504,"SWITCH CISCO ME3400E ",""
IR,N010505,"SWITCH HUAWEIS5720-28P-SI",""
IR,N010508,"SWITCH T1600 28 TS",""
IR,N010509,"ODF X 12 (TELECOM)",""
IR,N010510,"CHASIS MA5603 P/ADSL CON 5 PLACAS ",""
IR,N010511,"ENCODER EXO 8 PUERTOS ",""
IR,N010514,"MULTICHANEL ENCODER 12 PUERTOS",""
IR,N010515,"ODF CERRADA X 12 ",""
IR,N020407,"NODO PASIVO SC/APC - RG6/59",""
IR,N040500,"ANTENA BANDA C 3,6 MTS",""
IR,N040501,"ANTENA EXO BANDA C 3,6 MTS",""
IR,N040507,"ANTENA ANTEMON BANDA C 5 MTS",""
IR,N040505,"FIBRA ADSS 12P CON AUTOPORTANTE",""
IR,N040506,"Conector P/RG-11 para antena banda c",""
IR,N060204,"PATCHCORD LC/PC -E2000/APC x6mts ",""
IR,N060205,"PATCHCORD LC/PC-SC/APC x1.5 mts ",""
IR,N060206,"PATCHCORD LC/PC-SC/PC x1.5 mts",""
IR,N060207,"PATCHCORD SC/PC -E2000/APC x6mts ",""
IR,N060208,"PATCHCORD SC/PC-SC/APC x5 mts ",""
IR,N060209,"PIGTAIL SC/APC-SC/APC x7mts ",""
IR,N060211,"PATCHCORD SC/APC-SC/PC x2 mts ",""
IR,N010520,"SWITCH TL-SG3424",""
IR,N020411,"ATENUADOR FIJO DOMICILIARIO20DB",""
IR,N020412,"ATENUADOR FIJO DOMICILIARIO10DB",""
IR,N010521,"CATV LASER TRANSMITER 1550",""
IR,N010240,"SFP - MODULO TRANSEP.10G-40 KM BIFILAR",""
IR,N020420,"GRAMPA CLAVO Nº5 P/DROP PLANA BLANCA PAQ.X100- NACIONAL",""
IR,N010600,"MODULADOR FIJO CANAL 10 NACIONAL",""
IR,N010601,"MODULADOR FIJO CANAL 12 NACIONAL",""
IR,N010602,"MODULADOR FIJO CANAL 13 NACIONAL",""
IR,N010603,"MODULADOR FIJO CANAL 14 NACIONAL",""
IR,N010604,"MODULADOR FIJO CANAL 15 NACIONAL",""
IR,N010605,"MODULADOR FIJO CANAL 17 NACIONAL",""
IR,N010606,"MODULADOR FIJO CANAL 18 NACIONAL",""
IR,N010608,"MODULADOR FIJO CANAL 22 NACIONAL",""
IR,N010609,"MODULADOR FIJO CANAL 23 NACIONAL",""
IR,N010610,"MODULADOR FIJO CANAL 24 NACIONAL",""
IR,N010611,"MODULADOR FIJO CANAL 25 NACIONAL",""
IR,N010612,"MODULADOR FIJO CANAL 27 NACIONAL",""
IR,N010613,"MODULADOR FIJO CANAL 28 NACIONAL",""
IR,N010614,"MODULADOR FIJO CANAL 30 NACIONAL",""
IR,N010615,"MODULADOR FIJO CANAL 31 NACIONAL",""
IR,N010616,"MODULADOR FIJO CANAL 33 NACIONAL",""
IR,N010617,"MODULADOR FIJO CANAL 34 NACIONAL",""
IR,N010618,"MODULADOR FIJO CANAL 36 NACIONAL",""
IR,N010619,"MODULADOR FIJO CANAL 37 NACIONAL",""
IR,N010620,"MODULADOR FIJO CANAL 38 NACIONAL",""
IR,N010621,"MODULADOR FIJO CANAL 39 NACIONAL",""
IR,N010622,"MODULADOR FIJO CANAL 40 NACIONAL",""
IR,N010623,"MODULADOR FIJO CANAL 41 NACIONAL",""
IR,N010624,"MODULADOR FIJO CANAL 42 NACIONAL",""
IR,N010625,"MODULADOR FIJO CANAL 43 NACIONAL",""
IR,N010626,"MODULADOR FIJO CANAL 45 NACIONAL",""
IR,N010627,"MODULADOR FIJO CANAL 46 NACIONAL",""
IR,N010628,"MODULADOR FIJO CANAL 47 NACIONAL",""
IR,N010629,"MODULADOR FIJO CANAL 48 NACIONAL",""
IR,N010630,"MODULADOR FIJO CANAL 50 NACIONAL",""
IR,N010631,"MODULADOR FIJO CANAL 51 NACIONAL",""
IR,N010632,"MODULADOR FIJO CANAL 53 NACIONAL",""
IR,N010633,"MODULADOR FIJO CANAL 54 NACIONAL",""
IR,N010607,"MODULADOR FIJO CANAL 19 NACIONAL",""
IR,N010634,"MODULADOR FIJO CANAL 56 NACIONAL",""
IR,N010635,"MODULADOR FIJO CANAL 57 NACIONAL",""
IR,N010636,"MODULADOR FIJO CANAL 59 NACIONAL",""
IR,N010637,"MODULADOR FIJO CANAL 60 NACIONAL",""
IR,N010638,"MODULADOR FIJO CANAL 68 NACIONAL",""
IR,N010639,"MODULADOR FIJO CANAL 69 NACIONAL",""
IR,N010640,"MODULADOR FIJO CANAL 70 NACIONAL",""
IR,N010641,"MODULADOR FIJO CANAL 02 NACIONAL",""
IR,N010642,"MODULADOR FIJO CANAL 03 NACIONAL",""
IR,N010643,"MODULADOR FIJO CANAL 04 NACIONAL",""
IR,N010644,"MODULADOR FIJO CANAL 05 NACIONAL",""
IR,N010645,"MODULADOR FIJO CANAL 06 NACIONAL",""
IR,N010646,"MODULADOR FIJO CANAL 07 NACIONAL",""
IR,N010647,"MODULADOR FIJO CANAL 08 NACIONAL",""
IR,N010648,"MODULADOR FIJO CANAL 09 NACIONAL",""
IR,N010650,"MODULADOR FIJO CANAL 11 NACIONAL",""
IR,N010651,"MODULADOR FIJO CANAL 20 NACIONAL",""
IR,N010652,"MODULADOR FIJO CANAL 55 NACIONAL",""
IR,N010653,"MODULADOR FIJO CANAL 61 NACIONAL",""
IR,N010654,"MODULADOR FIJO CANAL 66 NACIONAL",""
IR,N010655,"MODULADOR FIJO CANAL 67 NACIONAL",""
IR,N010656,"MODULADOR FIJO CANAL 71 NACIONAL",""
IR,N010657,"MODULADOR FIJO CANAL 72 NACIONAL",""
IR,N010658,"MODULADOR FIJO CANAL 79 NACIONAL",""
IR,N010659,"MODULADOR FIJO CANAL 98 NACIONAL",""
IR,N010660,"MODULADOR FIJO CANAL 99 NACIONAL",""
IR,N010661,"MODULADOR FIJO PICO MACOM CANAL 15 NACIONAL",""
IR,N010662,"MODULADOR FIJO PICO MACOM CANAL 27 NACIONAL",""
IR,N010663,"MODULADOR FIJO PICO MACOM CANAL 42 NACIONAL",""
IR,N010664,"MODULADOR FIJO PICO MACOM CANAL 16 NACIONAL",""
IR,N010665,"MODULADOR FIJO PICO MACOM CANAL 38 NACIONAL",""
IR,N010666,"MODULADOR FIJO PICO MACOM CANAL 40 NACIONAL",""
IR,N010667,"MODULADOR FIJO PICO MACOM CANAL 22 NACIONAL",""
IR,N010668,"MODULADOR FIJO PICO MACOM CANAL 67 NACIONAL",""
IR,N010669,"MODULADOR FIJO PICO MACOM CANAL 66 NACIONAL",""
IR,N010670,"MODULADOR FIJO PICO MACOM CANAL 41 NACIONAL",""
IR,N010671,"MODULADOR FIJO PICO MACOM CANAL 65 NACIONAL",""
IR,N010672,"MODULADOR FIJO PICO MACOM CANAL 44 NACIONAL",""
IR,N010056,"ORGANIZADOR 19' F.O. 48Pls. - BANDEJA DESLIZABLE C/PIGTAIL",""
IR,N010112,"ORGANIZADOR HORIZONTAL 19' P/RACK - O-1UMX",""
IR,N010019,"ORGANIZADOR 19' F.O. 12Pls. SIN PIGTAIL",""
IR,N010673,"MODULADOR FIJO CANAL 58 NACIONAL",""
IR,N010674,"MODULADOR FIJO CANAL 63 NACIONAL",""
IR,N010675,"MODULADOR FIJO CANAL 52 NACIONAL",""
IR,N010676,"MODULADOR FIJO CANAL 49 NACIONAL",""
IR,N010677,"MODULADOR FIJO CANAL 44 NACIONAL",""
IR,N010678,"MODULADOR FIJO CANAL 65 NACIONAL",""
IR,N010679,"MODULADOR FIJO CANAL 16 NACIONAL",""
IR,N040410,"SPLITER OPTICO 1:2 SLOT BOX NACIONAL",""
IR,N020426,"FUENTE POE 24V-1A POWERBEAM 2da GENERAC C/CABLE",""
IR,N020427,"AP AC LITE UBIQUITI",""
IR,N020428,"LNB ANTENA POWERBEAM PBE-M5-400",""
IR,N010680,"RECEPTOR MAG254W2",""
IR,N010681,"MEDIA CONVERTER 10/100 x15km",""
IR,N020437,"PATCHCORD UTP CAT.5E x5mts",""
IR,N010684,"MODULADOR FIJO CANAL 64",""
IR,N010685,"MODULADOR FIJO CANAL 92",""
IR,N010686,"MODULADOR FIJO CANAL 32",""
IR,N020439,"CABLE PUGIN A PUGIN",""
IR,N010688,"MINI NODO OPTICO CON RETORNO",""
IR,N010689,"CABLE HDMI x5mts",""
IR,N010693,"SWITCH S3328TP-SI - 24P HUAWEI",""
IR,N040511,"AMPLIFICADOR LINEA 450 - ANTEMONT",""
IR,N0450413,"CABLE COAXIL RG-11",""
IR,N010109,"CMTS CISCO UBR10000",""
IR,N010341,"CISCO RF-FATEWAY QUAM P/DOCSIS",""
IR,N010696,"PLACA PRINCIPAL CMTS 3.0 UBR10000",""
IR,N010149,"PLACA P/CMTS UBR10-MC20x20V",""
IR,N010697,"CHASIS CMTS 3.0 UBR10000 CISCO",""
IR,N010698,"FAN TRAY CMTS UBR10000 CISCO",""
IR,N010700,"FUENTE ALIMENTACION CMTS UBR10000 CISCO",""
IR,N010701,"PLACA INTERFACE CMTS UBR10000 CISCO",""
IR,N010699,"DISPLEY CMTS UBR10000 CISCO",""
IR,N080812,"PANEL LED 18W P/EMBUTIR",""
IR,N020456,"CABLE TPR 2x 2,5 ",""
IR,N080813,"PANEL LED 12 W P/EMBUTIR",""
IR,N080814,"PANEL LED 20 W P/EMBUTIR",""
IR,N080815,"PANEL LED 24 W P/EMBUTIR",""
IR,N080816,"PANEL LED 5W P/EMBUTIR",""
IR,N080817,"TORNILLO R/CHAPA 6x5/8",""
IR,N030324,"MECHA ACERO RAPIDO 3mm",""
IR,N010204,"ORGANIZ. VERTICAL P/RACK X40u - O-ABT-40UN",""
IR,N010074,"CANAL DE TENSION x10 C/TERMC - 10TNAC-CT",""
IR,N010141,"PLACA P/CMTS UBR10-MC5x20U-D",""
IR,N010301,"CABLE P/PLACA CMTS x5 CONECT",""
IR,N080819,"CABLE UNIPOLAR 35mm P/SOLDADOR ELECTRICO",""
IR,N080820,"PANEL LED 18W PLAFON",""
IR,N080821,"PANEL LED 24W PLAFON",""
IR,N080824,"ZAPATILLA ELECTRICA C/CABLE",""
IR,N030329,"ESPATULA PLANA ACERO x90mm",""
IR,N040514,"POSTE MADERA 7,5 MTS",""
IR,N040515,"POSTE MADERA 9 MTS",""
IR,N040516,"POSTE MADERA 11 MTS",""
IR,N030330,"MECHA ACERO RAPIDO 6,25 MM",""
IR,N030147,"PASACABLE ACERO x10mts",""
IR,N010703,"MRS-7600E-48GT PLACA P/CHASIS",""
IR,I010703,"MRS-7600E-48GT PLACA P/CHASIS",""
IR,I010704,"S5750X-24T6X-SI SWITCH ETHERNET",""
IR,N010704,"S5750X-24T6X-SI SWITCH ETHERNET",""
IR,N080825,"HIERRO PERFIL C140",""
IR,N080826,"HIERRO PERFIL C100",""
IR,N080829,"HIERRO ANGULO 1 ½' x 1/8'",""
IR,N080830,"HIERRO ANGULO 1 ½' x 3/16'",""
IR,N030336,"MECHA ACERO RAPIDO 5mm",""
IR,N080834,"CABLE UNIPOLAR 2,5 mm",""
IR,N080836,"CABLE CANAL",""
IR,N080860,"CHAPA GALVANIZADA 25X110X8,5 MTS",""
IR,N080861,"CHAPA GALVANIZADA 25X110X5 MTS",""
IR,N080862,"CHAPA GALVANIZADA 25X110X6 MTS",""
IR,N080866,"PLACA CHAPA 3/8' 200X200mm",""
IR,N030344,"CEPILLO ACERO C/MANGO",""
IR,N080872,"HIERRO TORSIONADO 6mm",""
IR,N080873,"HIERRO TORSIONADO 8mm",""
IR,N080874,"HIERRO TORSIONADO 10mm",""
IR,N080889,"HIERRO ANGULO 1 1/4' x 1/8'",""
IR,N030345,"MECHA ACERO RAPIDO  8mm",""
IR,N030346,"MECHA ACERO RAPIDO  10mm",""
IR,N010705,"MODULADOR DSM2500C-IPtoANALOG - 64en1",""
IR,N080890,"CHAPA GALV. LISA N°27 4x8 0,40mm",""
IR,N020458,"CABLE HDMI ",""
IR,N040517,"BOTELLA/NAP EMPAL.x144 - CV016 - SIN CASSETTE",""
IR,N010265,"PFS4218  16ET- 240SWITCH POE",""
IR,N010709,"SWITCH 326-24G-2S+RM 24ETH 2SFP+",""
IR,N020460,"CABLE UTP - CAT 6 INTERIOR 4 PARES",""
IR,N062245,"ADAPTADOR VGA a HDMI",""
IR,N020010,"CABLE COAXIL RG-6 C/PORT. -RECORTE",""
IR,N020130,"CABLE COAXIL RG-59 S/PORT.-RECORTE","BLANCO"
IR,N040346,"FIBRA ADSS 12 PELOS RECORTES  NACIONAL",""
IR,N040347,"FIBRA ADSS 48 PELOS RECORTES NACIONAL",""
IR,N040348,"FIBRA ADSS 72 PELOS - RECORTE",""
IR,N040233,"FIBRA DROP 1 Pl - BCA. NACIONAL-RECORTE","INDOOR"
IR,N040234,"FIBRA DROP 1 Pl - NEGRA OUTDOOR-RECORTE","OUTDOOR"
IR,N040235,"FIBRA DROP 2 Pl - BCA.-RECORTE","INDOOR"
IR,N040231,"FIBRA DROP 2 Pl - NEGRA -RECORTE",""
IR,N040239,"FIBRA DROP 4 Pl - BCA. -RECORTE","INDOOR"
IR,N040230,"FIBRA DROP 4 Pl - NEGRA -RECORTE",""
IR,N020461,"CABLE HDMI x 10 mts",""
IR,N020462,"Adaptador HDMI a DVI ",""
IR,N010710,"PLACA P/CMTS UBR-MC3GX60V",""
IR,N010711,"SFP CISCO GLC-LH-SMD CLASS 1.2",""
IR,N080924,"CEPILLO ACERO COPA 7' P/ AMOLADORA",""
IR,N080926,"BARRA ACERO 6mm",""
IR,N080927,"BARRA ACERO 12mm",""
IR,N020463,"CABLE HDMI x 20 mts",""
IR,N080935,"BARRA ACERO 8mm",""
IR,N080936,"BARRA ACERO 10mm",""
IR,N010713,"PATCH-PANEL 24 PUERTOS ETHERNET CAT.5E - 1U 19'",""
IR,N010714,"BANDEJA CIEGA 19' x25cm",""
IR,N080942,"ZAPATILLA ELECTRICA S/CABLE",""
IR,N010715,"SFP - MODULO 1,25G-10KM (x2)",""
IR,N020465,"CABLE UTP - CAT.5E EXTERIOR 4 PARES - RECORTE",""
IR,N020466,"CABLE UTP - CAT.5E INTERIOR 4 PARES - RECORTE",""
IR,N020467,"CABLE UTP - CAT.5E EXTERIOR 2 PARES - RECORTE",""
IR,N020468,"CABLE UTP - CAT 6 INTERIOR 4 PARES - RECORTE",""
IR,N020469,"PATCHCORD UTP CAT.5E RJ45-MOLEX (x9,5mts)",""
IR,N020051,"CABLE FTP CAT.5E EXTERIOR 4 PARES - RECORTE",""
IR,N080947,"BARRA PORTA EQUIPAJE HIERRO P/AUTO",""
IR,N030354,"MECHA ACERO RAPIDO 1,5mm",""
IR,N030355,"MECHA ACERO RAPIDO 2mm",""
IR,N040518,"GABINETE P/POSTE",""
IR,N080958,"TERMINAL PALA P/CABLE",""
IR,N080959,"TERMINAL OJAL P/CABLE",""
IR,N040520,"GABINETE P/POSTE - 45x45x25cm",""
IR,N030363,"MECHA ACERO RAPIDO 6,50mm",""
IR,N020471,"FUENTE POE 56V - 0,5A",""
IR,N080994,"CABLE TELEFONICO ESPIRALADO",""
IR,N020473,"MINI RECEPTOR OPT ","MODELO PTR3282C"
IR,N020476,"CABLE TPR 4X6 TIPO TALLER","ARGENPLAS"
IR,N020477,"CABLE TPR 2x4 TIPO TALLER","ARGENPLAS"
IR,N010716,"SWITCH AT-8000S 24P","24 puertos Fast Ethernet (10/100 Mbps) + 2 puertos combo Gigabit (SFP/RJ-45)"
IR,EPG,"METADATA RED DE CABLE",""
IR,N010717,"SWITCH SG2428P 24P POE",""
IR,N081011,"SOLERA GALV",""
IR,N081012,"MONTANTE GALV",""
IR,N081017,"CONECTOR METALICO",""
IR,N081026,"CABLE UNIPOLAR 1,5mm",""
IR,N081032,"ABRAZADERA",""
IR,N081035,"CABLE TPR 3x4mm",""
IR,N081036,"CABLE TPR 3x2,5mm",""
IR,N040526,"NODO OPTICO 4 SALIDA - 60V/AC (MUESTRA)","IMPORTADO"
IR,N010776,"LNB banda KU",""
IR,N081055,"CABLE VGA",""
IR,N040528,"FIBRA ADSS 12 PELOS C/PORTANTE NACIONAL","IMPORTADO"
IR,N020502,"DECODER IDS SD CABLE C/ AV CR",""
IR,N020504,"DECODER INTEK HD CABLE C/ AV HDM ",""
IR,N020506,"ANTENA DOMICILIARIA UHF 14DB ",""
IR,N020507,"ANTENA DOMICILIARIA UHF 9DB",""
IR,N040529,"PRENSACABLE ACERO 5/8'-16mm",""
IR,N040530,"FIBRA ADSS 18 PELOS NACIONAL",""
IR,N040531,"FIBRA ADSS 36 PELOS RECORTES  NACIONAL",""
IR,N040532,"FIBRA ADSS 38 PELOS RECORTES  NACIONAL",""
IR,N040533,"FIBRA ADSS 48 PELOS RECORTES  NACIONAL",""
IR,N040534,"FIBRA ADSS 72PELOS RECORTES  NACIONAL",""
IR,N040535,"NAP  24 NEGRA",""
IR,N040536,"NAP 16 NEGRA",""
IR,N040537,"PREF. RETEN. Ø 11 - 11,9 mm",""
IR,N040538,"PREF. RETEN. Ø 7 - 7,9 mm",""
IR,N040539,"PREF. RETEN. Ø 16 - 16,9 mm",""
IR,N040540,"PREF. RETEN. Ø 8 - 8,9 mm",""
IR,N040541,"PREF. RETEN. Ø 9 - 9,9 mm",""
IR,N040542,"DIVISOR 3 VIAS C/PASO DE TENSION 1 SALIDA",""
IR,N020511,"ANTENA DOMICILIARIA UHF 12DB",""
IR,N020512,"ANTENA FUNKE FFA4538 29 DB",""
IR,N010774,"SFP - MODULO 10G-300 Mts. BIFILAR MULTIMODO",""
IR,N020516,"ATENUADOR FIJO DOMICILIARIO 10db",""
IR,N030035,"KIT MEDIDOR TRANSMISOR Y RECEPTOR 7 Mhz",""
IR,N081089,"PANEL LED",""
IR,N081090,"TERMINAL OJAL GRANDE P/CABLE",""
IR,N010777,"SPLITER OPTICO 1:4 SLOT BOX",""
IR,N010778,"PIGTAIL SC/PC x 2mts",""
IR,N081098,"CANAL DE TENSIÓN x5 - S/TERMICA",""
IR,N020519,"ADAPTADOR ETHERNET C/CABLE - STARLINK",""
IR,N010095,"SPLITER OPTICO SC/UP 1:8 SLOT BOX NACIONAL",""
IR,N040543,"AMPLIFICADOR EDIF C/RETORNO 860/30",""
IR,N040544,"FUENTE NODO CISCO",""
IR,N040545,"MÓDULO MINI-BRIDGER CISCO (AMPL)",""
IR,N010779,"MEDIA CONVERTER SDI A F.O. BLACKMAGIC MINI ",""
IR,N020521,"MICRONODO OPTICO PR7332C",""
IR,N040547,"CONECTOR EMPALME SPLICE .500",""
IR,N030378,"MECHA ACERO RAPIDO",""
IR,N040550,"PREF. SUSPENSION Ø 8 a 8,9 mm NACIONAL",""
IR,N010783,"ORGANIZADOR 19' FO 24pls - BAND. DESLIZABLE C/PIGTAIL",""
IR,N010730,"S4600-28P-SI ETHERNET SWITCH",""
IR,N081135,"CONECTOR CAÑO RIGIDO ",""
IR,N010731,"POLAROTOR P/ANTENA PARABOLICA",""
IR,N010732,"FEEDER P/ANTENA PARABOLICA",""
IR,N010733,"FILTRO P/ANTENA PARABOLICA",""
IR,N010734,"DIVISOR RECTANGULAR P/ANTENA PARABOLICA",""
IR,N010735,"SONDA P/ANTENA PARABOLICA",""
IR,N010737,"DIVISOR P/MICROONDAS",""
IR,N010738,"ATENUADOR P/MICROONDAS",""
IR,N010739,"PATCHCORD LC/PC-LC/PC - MULTIMODO x30mts",""
IR,N081142,"KIT PANEL SOLAR C/BATERIA Y CARGADOR",""
IR,N062267,"CABLE ALARGUE USB MACHO/HEMBRA",""
IR,N081148,"CABLE BALANCEADO Dmx-MICROFONO-AUDIO",""
IR,N020528,"ANTENA UHF DIGITAL 28 ELEMENTOS",""
IR,N040552,"DIVISOR 2 VIAS C/PASO DE TENSION 1 SALIDA",""
IR,N040553,"DIVISOR 2 VIAS C/PASO DE TENSION 2 SALIDAS",""
IR,N040554,"DIVISOR 3 VIAS C/PASO DE TENSION 3 SALIDAS",""
IR,N081154,"CABLE TPR 3x1,5mm",""
IR,N040555,"NAP 1:12 sin spliter",""
IR,N081155,"CONECTOR CHASIS A/V- 3 PIN HEMBRA",""
IR,N040556,"PREF. RETEN. Ø 9,3 - 10,20 mm",""
IR,N020532,"DECODER IDS SD CABLE C/ AV CR S/TARJETA",""
IR,N020534,"DECODER INTEK HD CABLE C/ AV HDM S/TARJETA",""
IR,N030383,"CEPILLO ACERO COPA 4,5' P/ AMOLADORA",""
IR,N010741,"PATCHCORD LC/PC-SC/APC x10mts",""
IR,N040557,"CUERPO METALICO P/ABRAZADERA",""
IR,N010743,"MEDIA CONVERTER 40Km (x PAR)",""
IR,N062269,"CABLE USB A a USB B",""
IR,N010745,"MODULADOR FIJO CANAL 70 NACIONAL",""
IR,N010746,"MODULADOR FIJO CANAL 26 NACIONAL",""
IR,N010748,"ORGANIZADOR VERTICAL P/RACK x45U",""
IR,N040560,"PREF. SUSPENSION Ø 9 a 9,90 mm",""
IR,N081175,"CABLE UNIPOLAR 1x 1,5mm",""
IR,N081176,"CABLE TPR 1x 2,5mm",""
IR,N081177,"CONECTOR 1' PVC",""
IR,N040561,"CONECTOR P/NODO OPTICO",""
IR,N040562,"ADAPTADOR RG6 A RCA",""
IR,N020537,"PLATO ANTENA POWERBEAM PBE-M5-400",""
IR,N040563,"FIBRA ADSS 24 PELOS RECORTES",""
IR,N010750,"EDFA 24 DB - 1550- 1P",""
IR,N081181,"ETIQUETA IDENTIFICADORA P/CABLE",""
IR,N010751,"PATCHCORD LC/PC-LC/PC - MULTIMODO x10mts.",""
IR,N040178,"ANTENA DISH 5-G 30-DB C/ROCKET M5",""
IR,I010010,"SPLITER ÓPTICO DOBLE VENT.1:16 IMPORTADO","PLC-SC/APC"
IR,N040177,"PANEL SECTORIAL 120º 5G",""
IR,N010754,"SWITCH DELL N2024 ETHERNET - 2 SFP+",""
IR,N010122,"OLT 1004 - EPON 4 PUERTOS - EXO",""
IR,N010756,"MINI CONVERTER SDI-F.O. 12G - BIDIRECCIONAL",""
IR,N010757,"MACRO CONVERTER SDI a HDMI 3G - UNIDIRECCIONAL",""
IR,N010758,"PATCHCORD LC/PC-SC/APC - MONOMODO x2mts",""
IR,N010760,"PATCHCORD LC/PC-LC/PC - MULTIMODO DOBLE x3mts",""
IR,N010761,"PATCHCORD LC/PC-SC/APC - MONOMODO DOBLE x3mts",""
IR,N010762,"PATCHCORD LC/PC-SC/APC - MONOMODO DOBLE x15mts",""
IR,N0450417,"MENSULA FRATACHO",""
IR,N010763,"PATCHCORD LC/PC-LC/PC - MULTIMODO DOBLE x5mts",""
IR,N010764,"PATCHCORD LC/PC-LC/PC - MULTIMODO DOBLE x2mts",""
IR,N0450418,"MORSETO AISLADO P/DERIVACION",""
IR,N0450419,"SUSPENSION PREF.",""
IR,N0450420,"RETENCIONES PREF.",""
IR,N0450421,"FIBRA ADSS - 192 PELOS",""
IR,N020543,"MINI TAP 20 dB 1 SALIDA",""
IR,N020544,"MINI TAP 14 dB 8 SALIDAS",""
IR,N020545,"MINI TAP 11 dB 8 SALIDA",""
IR,N020546,"CABLE TPR 2x 1mm NACIONAL",""
IR,N081206,"CABLE CONCENTRICO",""
IR,N081212,"HIERRO ANGULO",""
IR,N020547,"CABLE UTP - CAT.5E INTERIOR 4 PARES 100% COBRE",""
IR,N020548,"CABLE UTP - CAT.5E EXTERIOR 4 PARES 100% COBRE",""
IR,N040565,"ESTACION AMPLIFICADORA COAXIL",""
IR,TENDIDO,"TENDIDO DE FIBRA OPTICA",""
IR,N081214,"CABLE TPR",""
IR,N081215,"BANDEJA PERFORADA PORTACABLES - GALV.",""
